Year,Month,Day,Weekday,Hour,Minute,Second,ContentLength,ElapsedTimeMilisecond 
2022,5,6,Friday,10,9,21,2730,50
2022,5,6,Friday,10,9,23,2730,61
2022,5,6,Friday,10,9,24,2730,56
2022,5,6,Friday,10,9,25,2730,56
2022,5,6,Friday,10,9,26,2730,57
2022,5,6,Friday,10,9,27,2730,58
2022,5,6,Friday,10,9,27,2730,58
2022,5,6,Friday,10,9,29,2730,58
2022,5,6,Friday,10,9,29,2730,55
2022,5,6,Friday,10,9,29,2730,55
2022,5,6,Friday,10,9,29,2730,63
2022,5,6,Friday,10,9,29,2730,53
2022,5,6,Friday,10,9,30,2730,58
2022,5,6,Friday,10,9,32,2730,56
2022,5,6,Friday,10,9,34,2730,57
2022,5,6,Friday,10,9,36,2730,63
2022,5,6,Friday,10,9,38,2730,55
2022,5,6,Friday,10,9,38,2730,59
2022,5,6,Friday,10,9,39,2730,55
2022,5,6,Friday,10,9,39,2730,56
2022,5,6,Friday,10,9,39,2730,53
2022,5,6,Friday,10,9,39,2730,58
2022,5,6,Friday,10,9,40,2730,58
2022,5,6,Friday,10,9,40,2730,58
2022,5,6,Friday,10,9,41,2730,56
2022,5,6,Friday,10,9,42,2730,54
2022,5,6,Friday,10,9,44,2730,56
2022,5,6,Friday,10,9,46,2730,54
2022,5,6,Friday,10,9,47,2730,58
2022,5,6,Friday,10,9,47,2730,89
2022,5,6,Friday,10,9,48,2730,54
2022,5,6,Friday,10,9,49,2730,52
2022,5,6,Friday,10,9,51,2730,52
2022,5,6,Friday,10,9,52,2730,53
2022,5,6,Friday,10,9,52,2730,50
2022,5,6,Friday,10,9,53,2730,56
2022,5,6,Friday,10,9,55,2730,58
2022,5,6,Friday,10,9,57,2730,58
2022,5,6,Friday,10,9,58,2730,59
2022,5,6,Friday,10,9,59,2730,56
2022,5,6,Friday,10,10,1,2730,52
2022,5,6,Friday,10,10,2,2730,56
2022,5,6,Friday,10,10,2,2730,56
2022,5,6,Friday,10,10,3,2730,57
2022,5,6,Friday,10,10,4,2730,57
2022,5,6,Friday,10,10,5,2730,62
2022,5,6,Friday,10,10,5,2730,56
2022,5,6,Friday,10,10,6,2730,56
2022,5,6,Friday,10,10,7,2730,55
2022,5,6,Friday,10,10,8,2730,57
2022,5,6,Friday,10,10,8,2730,52
2022,5,6,Friday,10,10,10,2730,53
2022,5,6,Friday,10,10,11,2730,53
2022,5,6,Friday,10,10,11,2730,55
2022,5,6,Friday,10,10,12,2730,63
2022,5,6,Friday,10,10,14,2730,58
2022,5,6,Friday,10,10,16,2730,49
2022,5,6,Friday,10,10,16,2730,53
2022,5,6,Friday,10,10,16,2730,54
2022,5,6,Friday,10,10,17,2730,61
2022,5,6,Friday,10,10,17,2730,61
2022,5,6,Friday,10,10,18,2730,55
2022,5,6,Friday,10,10,20,2730,55
2022,5,6,Friday,10,10,21,2730,56
2022,5,6,Friday,10,10,23,2730,53
2022,5,6,Friday,10,10,23,2730,56
2022,5,6,Friday,10,10,25,2730,58
2022,5,6,Friday,10,10,27,2730,58
2022,5,6,Friday,10,10,29,2730,55
2022,5,6,Friday,10,10,29,2730,55
2022,5,6,Friday,10,10,29,2730,59
2022,5,6,Friday,10,10,29,2730,57
2022,5,6,Friday,10,10,31,2730,54
2022,5,6,Friday,10,10,31,2730,56
2022,5,6,Friday,10,10,31,2730,58
2022,5,6,Friday,10,10,32,2730,51
2022,5,6,Friday,10,10,34,2730,63
2022,5,6,Friday,10,10,34,2730,56
2022,5,6,Friday,10,10,35,2730,55
2022,5,6,Friday,10,10,36,2730,81
2022,5,6,Friday,10,10,36,2730,56
2022,5,6,Friday,10,10,36,2730,64
2022,5,6,Friday,10,10,36,2730,53
2022,5,6,Friday,10,10,36,2730,55
2022,5,6,Friday,10,10,36,2730,58
2022,5,6,Friday,10,10,38,2730,59
2022,5,6,Friday,10,10,40,2730,54
2022,5,6,Friday,10,10,40,2730,54
2022,5,6,Friday,10,10,42,2730,54
2022,5,6,Friday,10,10,44,2730,59
2022,5,6,Friday,10,10,47,2730,57
2022,5,6,Friday,10,10,48,2730,56
2022,5,6,Friday,10,10,49,2730,56
2022,5,6,Friday,10,10,49,2730,59
2022,5,6,Friday,10,10,50,2730,56
2022,5,6,Friday,10,10,51,2730,55
2022,5,6,Friday,10,10,52,2730,58
